review_index,date,review,hotel_index,label,classified_label
173,2021년 1월,와이파이가 유료예요... 정말 너무 대충격... 호텔에서 와이파이 돈 내고 쓰는건 상상도 못했는데ㅠㅠ 티비랑 크롬캐스트로 연결도 안되고ㅠㅠ 딱 정말 티비만 나와서 불편했습니다. 티비 연결해서 넷플이나 영화 보실 분들은 별도 장치 가지고 가셔야할 것 같아요!,1,1,
174,2021년 1월,조식이 조금 아쉬웠습니다.,1,1,
175,2020년 12월,와이파이가 유료라는 점과 소파옆에 이동가능한 작은 사이드 테이블이 있으면 좋을 것 같습니다.,1,1,
176,2020년 12월,"조식은 무난. 코로나라 뷔페가 없는 건 이해합니다만, 
양식 반상 구성이 비슷한 호텔 대비 큰 메리틀 못 느꼈어요. 특히 소시지가 너무 짰어요.",1,1,
177,2020년 12월,지하주차장에 주차하고 올라갈때 길을 찾기 힘들었어요,1,1,
178,2020년 12월,전체적으로 룸컨디션도 정말 좋고 깔끔해서 아쉬웠던점은 딱히 없어요,1,1,
179,2020년 12월,"청결 부분에 신경을 덜 쓴 거 같아서 콘래드 타이틀에 다소 의문점이 들었습니다.
커피포트 입구에 음식물 찌꺼기가 끼여있었고 (아마도 라면을 끓인듯 함)
침대 이불 겉면에 먼지가 좀 많이 묻어 있었습니다.
호텔 자체는 또 방문 하고 싶은 마음이 있습니다. 청결에 더더욱 신경 써 주셨으면 합니다.",1,1,
180,2020년 12월,"퀸 침대 2개에서 3명이 숙박할 수 있는 방이었는데. 어메니티가 2명분만 준비되어 있었습니다. 그래서 따로 말씀드려야 했어요. 수건과 치약칫솔 세트를 챙겨주셨는데, 샴푸 컨디셔너 등도 한 세트 더 챙겨주셨으면 더 좋았을 것 같아요. 따로 요청하면 주셨을 것 같긴 한데요, 이 부분이 좀 아쉬웠습니다.",1,1,
181,2020년 12월,"조식의 경우 모여있어서 음식을 담기에 용이하지만 길 가운데에도 음식이 있어 혼잡합니다
특히 쌀국수나 우동 서비스의 경우 줄을 서게되면 더욱 복잡합니다 배치 변경이 필요해보입니다",1,1,
182,2020년 11월,딱히 없었던거 같았습니다.. 이시국 때문에 시설사용은 어려웠네요 ㅠ ㅠ,1,1,
183,2020년 11월,체크인하는직원의 말투가 너무 불친절하고 뭔가 질문했을때 신경질적인 태도였습니다.,1,1,
184,2020년 10월,호텔에 15번 저녁 오전에 전화를 계속 했는데 연결이 한번도 안됬음!,1,1,
185,2020년 11월,아주 만족하고 갑니다..,1,1,
186,2020년 10월,텔레비전이 고장인지 세팅이 잘못된건지 한시간마다 꺼졌어요,1,1,
187,2020년 9월,"다이슨 헤어드라이어기가 있었는데 이번에는 없었다.
기본 어메니티에 칫솔이 구비되지 않았다",1,1,
188,2022년 1월,"체크아웃때 말씀드리려했는데 깜빡한게 제가 이용했던 3210호 객실 테이블 usb 꽂는게 안으로 들어가있어서 사용을 못했습니다. 꼭 필요했던건 아니라 객실이용에 불편함은 없었어요. 
청결부분에서 1점 낮게 드린건 보이는곳은 다 너무 청결하지만, 음식을 먹으려고 침대 옆 무거운 탁자를 앞쪽으로 살짝 뺐는데 커피빈빨대등의 적은 쓰레기가 보였어요ㅠㅠ조금만 더 신경쓰시면 더 많은 고객들에게 더 높은 만족감을 주지 않을까 싶습니다.",1,1,
189,2021년 10월,다소 빈약한 조식 but 괜찮음^^;;,1,1,
190,2021년 8월,의자가 하나밖에 없어서 아쉬웠어요,1,1,
191,2021년 8월,"조식때 도시락인줄 알았는데, 뷔페이용이더라고요. 
사람이 너무 몰려 테이크아웃이 가능한지 물었는데
안된다고 하셔서. 조식이용은 못했습니다..
조식까지 예약한건데 너무 아쉽네요",1,1,
192,2021년 7월,3명이 머무를수 있는 방을 예약했는데 룸당 주차 두대 제한은 합리적이지 못하다는 생각을 했네요 ~,1,1,
193,2020년 12월,"체크인 시간에 입구가 조금 혼잡하였는데 주차장 찾기 어려웠어요. 화물전용 주차장으로 잘못 들어가는 바람에 다시 돌아서 나왔습니다. 
코너스위트 뷰는 멀찍이 한강은 볼 수 있으나 옆건물 뷰가 너무 많아서 좀 아쉽긴 했습니다.",1,1,
194,2021년 10월,이전에 방문했을 때와 같은 문제점이긴 한대 커네팅 룸 형태로 되어있어 방음이 잘 안됩니다.,1,1,
195,2021년 9월,와이파이가 안돼서 불편,1,1,
196,2021년 8월,"음 한강뷰였는데 대각선에 위치한 빌딩이 조금 아쉬웠어요ㅠㅠ
그래도 크게 가려진게 아니었어서ㅎㅎㅎㅎ",1,1,
197,2021년 7월,"숙소 내 온도조절 기능 사용법 미숙이었는지 관리가 잘 안됐던건지 난방 셋팅 후 취침했는데 오히려 전날 저녁 온도보다 다음날 아침 온도가 더 낮아 방이 약간 춥게 느껴졌습니다.
다른 저가 호텔 경험과 비교할 때 객실에 필기구가 비치되어 있지 않았고, 어매니티 중 남성 쉐이빙키트는 없었습니다.",1,1,
198,2021년 5월,라운지 이브닝 칵테일은 음식 맛 및 퀄리티를 조금 더 신경써주시면 감사합니다.,1,1,
199,2021년 4월,"바람으로 난방을 하는 공조 시스템을 가진 모든 숙박시설의 단점이겠지만, 너무 건조한 실내 환경 때문에 잠을 청하기 어려웠어요. 별도로 가습기를 요청해서 주셨지만 청결도가 떨어져 사용하지는 못했어요. 그리고 객실내 소파가 있지만 소파와 어울리는 테이블이 없어 소파를 활용하기 어려웠고, 데스크에는 의자가 하나뿐이라 두명이 어울리기 힘든 가구 구성이 아쉽네요",1,1,
200,2021년 3월,조식의 가짓수가 좀 아쉬웠습니다,1,1,
201,2020년 3월,가격이 비싼점이라고는 생각하지만 시설과 편안함을 생각하면 이해는 갑니다. ㅎㅎ,1,1,
202,2020년 6월,체크인 시간이 늦다,1,1,
203,2021년 6월,저녁 라운지 이용시 사람이 엄청 많았어요,1,1,
204,2021년 10월,공청기 없는게 요새 같은 때 좀 아쉬웠네요.,1,1,
205,2021년 12월,싱크대 물이 잘 안빠져서 그게 조금 아쉽,1,1,
206,2021년 10월,전혀 없습니다.,1,1,
207,2021년 10월,"호텔 시비스 좋았습니다.
단 버티고 직원이 별로였네요.
버티고에 있는 매니저인 것 같은 남자직원은 뭐만 물어보면 토를 다네요? ㅋ
창가자리 앉으면 안되나요? 라고 물으면
저 테이블은 백만원 이상 드셔야합니다? 이러더라구요
4인 테이블이었는데 백만원 이상 먹을 수 있나요??
저희 4명 이었는데 배부르게 먹으니 30만원정도 나왔는데요
또한 저희가 주문할때 음식 이것 주세요  그리고 물주세요..라고하니..
음식부터요, 물부터요??!라고 어이없게 물어보더라구요? 그냥 알아서 주면 되지 ㅋㅋㅋ
여튼 버트고의 매니저인 것 같은 남자직원 마음에 안들어요. 서비스 마인드가 없네요..다시 배우셔야 할 듯 하네요",1,1,
208,2021년 5월,개선점을 딱히 꼽지는 못하겠는데 가격대비 별로예요,1,1,
209,2021년 5월,"룸서비스 음식
체크인 시간",1,1,
210,2021년 4월,"수영장 탈의실에 씻는곳이 너무 어두워요ㅜㅜ
무서웠어요!!!ㅋㅋ
그리고 상비약이 없어서 밤에 편의점 다녀왔어요ㅜㅜ
기본적인 약은 비치되어 있어야 하는거 아닐까요",1,1,
211,2021년 2월,"욕조와 샤워실 바닥에서 머리카락과 이외의 털종류들을 많이 봄..
이그제큐디브라운지 이브닝타임에 술과 음료 종류가 적었고 코로나 때문에 간단한 먹거리를 테이블 서빙으로 받았는데 음식이 다 식어서 실망했습니다.. 
테이블에 의자가 1개라서 의자를 요청했는데 여분 의자가 다 나가서 없다고 해서 먹고 마실 공간이 부족했어요",1,1,
212,2021년 2월,티비 보려고 할 때마다 오류났고 직원분이 오셔서 고쳐주었지만 아침에 다시 오류가 났습니다. 티비 연결된 부분이 고장나서 약간 삐둘어져 있었습니다. 칫솔 1개밖에 준비 되지 않아 개인 칫솔을 사용했습니다. 부페식이 아니여서 조식 딜레이가 많았고 주문 후 요구한 것을 몇 번이나 다시 물어봐야 하는 애로사항이 있었습니다.,1,1,
213,2021년 2월,"의자가 하나뿐이고 추가의자도 빠른 소진때문에 추가하지 못함ㅜㅜ
코로나의 영향으로 라운지, 조식이 뷔페가 아닌점... 가성비 따지는 메뉴
전날 밤 라운지에서 봤던 소시지의 햄과 치즈가 다음날 조식 도시락에...",1,1,
214,2020년 11월,"에어컨이 조금더 빨리 시원해졌으면 좋앗을텐데 
느렸어요 ;;;",1,1,
215,2020년 6월,여름 성수기라 4시 체크인이어서 4시에 갔는데 5시 30분에 채크인함. 1시간 30분이나 기다림.,1,1,
216,2020년 5월,정말 소소하지만 저 뿐만아니라 객실카드가 잘 인식(?)이 안된점(다른사람들도 봄) 그 외에는 모두 좋습니다,1,1,
217,2020년 3월,전등 조절을 할 수 있으면 좋겠어요,1,1,
218,2022년 1월,"처음 방에 먼지가 많앗던점이 조금.. 오래 비어있던 방인지?
들어가서 소파에 핸드폰을 놓앗다가 집엇는데 먼지가 좀 묻엇을때만해도 그러려니 햇는데, 제가 비염도 없는데 곧바로 코가막힐 정도엿어요_  
그리고 욕실에 있는 리모컨 및 방에 몇가지 버튼이 잘 작동이 안되던점이 아쉬웠습니다. 제가 조작을 잘 못햇는지 모르겟는데 그런지 아닌지 확인하려고 직원분한테 일일이 물어보기도 모하구_ 매뉴얼이라도 있으면 좋겟네요~",1,1,
219,2021년 12월,"- 체크인 대기줄. 대기만 30분
- 조식 대기줄. 대기만 40분
하지만 코로나시국인지라 스테이케이션도 많아졌고 조식도 띄엄띄엄 앉다보니 모두 이해합니다.
아쉬운건 객실내에 의자가 1개뿐이고 이동가능한 사이드테이블과 추가의자가없어서 야경보며 와인마시기 불편했어요.",1,1,
220,2021년 9월,식사가 부실바,1,1,
221,2021년 9월,방안온도가 너무추웟어요,1,1,
222,2021년 8월,gym 이용시에는 추가 부담이 필요한 점.,1,1,
223,2021년 8월,새벽에 비가 엄청 내렸었는데 통유리 건물이라 시끄러웠어요..,1,1,
224,2021년 4월,"안내에서 미흡한 부분이 있었고, 결제에서 콘래드 측의 실수가 있었습니다. 다만 고객과의 통화에서 실수를 인정하고 신속히 잘못을 바로잡는 것은 훌륭하다고 느꼈습니다. 또한 룸의 전화기가 전화선이 빠져 있었습니다. 다시 끼우면 되니 큰 문제는 아니었지만 조금 당황스러웠습니다.",1,1,
225,2021년 4월,코로나때문에 호텔 부대시설 절반을 이용못했네여 ㅠㅠ 어서빨리 코로나가 끝나기를..,1,1,
226,2020년 10월,"조식은 그저그랬던 것 같습니다. 가짓수가 생각보다 적었고 맛도 그저 그랬습니다.
코로나 떄문인지 수영장 이용 시간에 제한이 있었습니다.
이용시간 제한이 있는 건 괜찮았지만 한 타임에 너무 많은 사람이 몰려
제대로 이용하지 못했으며 래인이 부족하였습니다.",1,1,
227,2020년 12월,이불이 상대적으로 바스락거립니다,1,1,
228,2020년 12월,"호캉스로 기대하고 갔었는데, 비즈니스 호텔로서의 특징이 강했던 호텔입니다.  화장실문과 옷장문이 하나의 문이 좌우로 옮겨가는 방식이라 은근히 불편했네요.",1,1,
229,2020년 6월,코로나로 조식이 도시락(벤또)라서 아쉬웠음. 어쩔수없는 상황이니 이해함,1,1,
230,2020년 5월,샤워기에 곰팡이는좀 있었어요 개선바랍니다,1,1,
231,2020년 5월,"전망이 좋은 코너스위트 룸으로 업그레이드 받았는데, 날이 너무 흐려 뷰를 제대로 감상하지 못했습니다. 그래도 드문드문 안개가 그치고 보이는 한강과 시티뷰는 참 멋있었어요.",1,1,
232,2020년 5월,조식이 도시락이라 조금 아쉬웠어요..,1,1,
233,2020년 3월,룸 기본 사항에 포함돼있던 라운지를 이용했는데 애프터눈 티 이용 시간에 디저트들이 빨리 채워지지 않았던 점이 조금 아쉬웠다.,1,1,
234,2020년 11월,"아침식사 종류와 맛이 아쉬웠고
체크인 과정에서 4시보다 더 늦게 기다렸어야 됐습니다",1,1,
235,2020년 5월,라운지는 그렇다 치고 제스트 조식이 기대보다 많이 부실했어요 ㅎㅎ 쌀국수의 육수도 맹맹했고..음..그것 말고는 다 좋았어요,1,1,
236,2020년 9월,체크인 대기가 매우 오래 걸린 느낌,1,1,
237,2021년 6월,"10년이 되어가니 실내 인테리어가 조금은 낡은 느낌이지만 그래도 좋습니다.
앞에 새건물이 가리지않을까 했는데 강변뷰는 그래도 좋아요. 외쪽을 가리고 오른쪽은 잘 보여요.
객실수에 비해 수영장이 너무 작아요.",1,1,
238,2021년 5월,호텔 음식이 맛있지는 않았습니다.,1,1,
239,2021년 1월,"버티고 비싸요, 헬스장 뷰가 없어요",1,1,
240,2020년 7월,"체크인 시간대 투숙객이  많아서 객실 배정이 늦어졌습니다. 체크인 후에도  로비에서 20분쯤 기다린 후 키를 받았습니다.
여름성수기라 그런지 수영장은 어린이 풀장^^;;",1,1,
241,2021년 12월,호텔 로비의 조명이 좀 어두운 편이었습니다.,1,1,
242,2021년 11월,조명을 나누어서 끌 수 없었고 욕조가 작아서 아쉬웠습니다. 배달해서 먹을 땐 마땅히 놓고 먹을 곳이 없어서 불편했습니다. 가족 단위로 많이 와서 그런지 수영장은 아이들이 많았습니다.,1,1,
243,2022년 2월,"조식 대기 손님이 많아 대기가 많았습니다
COVID 19 로 인해 업무가 전체적으로 느려졌지만 스태프들이 친절했습니다.",1,1,
244,2022년 2월,"성수기에는 시간 체크 잘 하세요~
조식은 8시까지는 가야 대기 없이 입장하고 쇼파석에 앉을 수 있고,
인디안텐트, 아기침대도 미리 예약하지 않으면 이용이 어려울 수 있어요~",1,1,
245,2022년 1월,조식이 .. 가성비가ㅜㅜ 먹을 게 너무 없었네요 가격에 비해ㅜㅜ,1,1,
246,2021년 10월,체크인이 너무 늦고 체크아웃 시간이 너무 빨라서 아쉬웠고 조식도 가격 대비해서는 그저 그랬어요,1,1,
247,2021년 6월,코로나때문에 저녁 줄어든거,1,1,
248,2021년 5월,"조식 사람이 너무 많았고, 메뉴가 너무 적었어요",1,1,
249,2021년 4월,욕조가 좀 더러웟다,1,1,
250,2020년 6월,티비랑 스마트 기기와의 테더링이 될 줄 알았는데 안됨ㅠㅠ,1,1,
251,2020년 4월,"포함된 조식이 몰랐는데 저렴한 버전의 조식인 것 같더라구요
비용을 더 내더라도 이그제큐티브 라운지 이용할 수 있는 패키지 있음 좋을 것 같아요",1,1,
252,2022년 1월,"별다섯개 호텔치곤 서비스에 구멍이 많아보였어요.
현장에서 체크인때 결제했는데 부킹닷컴 신용보증용카드와이중결제가됬구요^^- 그것도 제가 알아채서 전화연결시도했으나 계속 신호만가고 아무도 안받고 결국 프론트가서 구구절절 설명했으나 전혀 이해못하시는듯햇고 1시간정도후 다른팀에서 본인들 시스템오류였다고 승인취소했다는 이야기만 들었네요. 어제 체크아웃했고 이틀이지났지만 50만원은 아직도 돌아오지않았고^^카드사상황에따라 취소승인 3-4일 걸리는거아는데
돈이안돌아와서 불편한건 저뿐이네요^^",1,1,
